os,parcelas,valor_total,data_movimento,loja_id,loja_nome
9916,6,906,2024-10-17 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9887,5,500,2024-10-19 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9839,2,200,2024-10-22 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9755,3,456,2024-10-24 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9894,7,830,2024-10-25 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9886,8,659,2024-10-26 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9891,10,1400,2024-10-26 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9272,3,1500,2024-10-26 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9850,4,1100,2024-10-28 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9683,6,270,2024-10-31 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11940,4,98,2025-10-02 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11844,4,319,2025-10-03 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11948,2,70,2025-10-03 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11911,4,540,2025-10-13 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11898,3,480,2025-10-15 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11875,7,840,2025-10-16 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11983,9,948.96,2025-10-17 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
12019,4,140,2025-10-17 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11992,6,94,2025-10-21 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
12047,,,2025-10-21 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
12040,8,420,2025-10-24 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
12071,1,349,2025-10-25 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9699,6,480,2024-09-03 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9615,6,470,2024-09-05 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9723,6,550,2024-09-05 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9686,8,1800,2024-09-06 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9625,6,810,2024-09-06 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9704,7,500,2024-09-06 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9716,6,720,2024-09-09 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9711,8,800,2024-09-10 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9728,8,1300,2024-09-12 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9746,8,490,2024-09-13 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9725,6,999,2024-09-18 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9811,3,33,2024-09-21 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9750,10,1895,2024-09-21 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9784,3,350,2024-09-25 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9814,1,100,2024-09-25 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9814,6,552,2024-09-25 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9864,6,1000,2024-09-30 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11615,6,625,2025-09-05 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11606,,ANEXA 11615,2025-09-05 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11475,3,240,2025-09-10 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11705,6,790,2025-09-12 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11711,6,640,2025-09-17 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11712,8,1050,2025-09-17 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11734,10,1310,2025-09-17 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11584,6,300,2025-09-18 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11750,6,750,2025-09-18 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11791,6,310,2025-09-19 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11494,9,1539,2025-09-22 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11818,5,390,2025-09-23 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11871,4,450,2025-09-24 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11852,3,799,2025-09-24 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11797,4,1021,2025-09-26 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11800,7,459,2025-09-26 00:00:00,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
