os,parcelas,valor_total,linha_origem,tabela_tipo,aba_origem,valores_brutos,data_movimento,loja_celula,loja_arquivo,arquivo_origem,vendedor_uuid,vendedor_nome_normalizado,canal_captacao_uuid,canal_captacao_nome,data_processamento,arquivo_origem_processado,loja_id,loja_nome
10500,2,270,36,ENTREGA_CARNE,12,"[10500, 2, 270]",2025-02-12 00:00:00,,suzano,fev_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10442,10,1255,35,ENTREGA_CARNE,13,"[10442, 10, 1255]",2025-02-13 00:00:00,,suzano,fev_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10336,7,799.96,35,ENTREGA_CARNE,14,"[10336, 7, 799.96]",2025-02-14 00:00:00,,suzano,fev_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10513,6,300,35,ENTREGA_CARNE,15,"[10513, 6, 300]",2025-02-15 00:00:00,,suzano,fev_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10495,8,993,35,ENTREGA_CARNE,17,"[10495, 8, 993]",2025-02-17 00:00:00,,suzano,fev_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10559,6,579.99,35,ENTREGA_CARNE,22,"[10559, 6, 579.99]",2025-02-22 00:00:00,,suzano,fev_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8479,6,414,35,ENTREGA_CARNE,15,"[8479, 6, 414]",2024-01-15 00:00:00,,suzano,jan_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8401,4,200,36,ENTREGA_CARNE,15,"[8401, 4, 200]",2024-01-15 00:00:00,,suzano,jan_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
3871,8,1100,35,ENTREGA_CARNE,19,"[3871, 8, 1100]",2024-01-19 00:00:00,,suzano,jan_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8471,3,300,36,ENTREGA_CARNE,19,"[8471, 3, 300]",2024-01-19 00:00:00,,suzano,jan_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8468,6,510,37,ENTREGA_CARNE,19,"[8468, 6, 510]",2024-01-19 00:00:00,,suzano,jan_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8487,4,1000,38,ENTREGA_CARNE,19,"[8487, 4, 1000]",2024-01-19 00:00:00,,suzano,jan_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8472,7,880,39,ENTREGA_CARNE,19,"[8472, 7, 880]",2024-01-19 00:00:00,,suzano,jan_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8487,6,510,35,ENTREGA_CARNE,20,"[8487, 6, 510]",2024-01-20 00:00:00,,suzano,jan_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8548,1,275,35,ENTREGA_CARNE,24,"[8548, 1, 275]",2024-01-24 00:00:00,,suzano,jan_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8516,1,294,35,ENTREGA_CARNE,26,"[8516, 1, 294]",2024-01-26 00:00:00,,suzano,jan_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8504,6,690,35,ENTREGA_CARNE,29,"[8504, 6, 690]",2024-01-29 00:00:00,,suzano,jan_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8563,5,269,35,ENTREGA_CARNE,31,"[8563, 5, 269]",2024-01-31 00:00:00,,suzano,jan_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8564,5,445,36,ENTREGA_CARNE,31,"[8564, 5, 445]",2024-01-31 00:00:00,,suzano,jan_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8571,7,550,37,ENTREGA_CARNE,31,"[8571, 7, 550]",2024-01-31 00:00:00,,suzano,jan_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10192,6,900,35,ENTREGA_CARNE,10,"[10192, 6, 900]",2025-01-10 00:00:00,SUZANO 1,suzano,jan_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10309,5,530,35,ENTREGA_CARNE,14,"[10309, 5, 530]",2025-01-14 00:00:00,SUZANO 1,suzano,jan_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10340,3,767,35,ENTREGA_CARNE,17,"[10340, 3, 767]",2025-01-17 00:00:00,SUZANO 1,suzano,jan_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10210,10,1610,35,ENTREGA_CARNE,18,"[10210, 10, 1610]",2025-01-18 00:00:00,SUZANO 1,suzano,jan_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10353,5,510,35,ENTREGA_CARNE,20,"[10353, 5, 510]",2025-01-20 00:00:00,SUZANO 1,suzano,jan_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10374,2,449,35,ENTREGA_CARNE,21,"[10374, 2, 449]",2025-01-21 00:00:00,SUZANO 1,suzano,jan_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10360,5,420,35,ENTREGA_CARNE,24,"[10360, 5, 420]",2025-01-24 00:00:00,SUZANO 1,suzano,jan_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10385,7,299,35,ENTREGA_CARNE,27,"[10385, 7, 299]",2025-01-27 00:00:00,SUZANO 1,suzano,jan_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10386,7,569,36,ENTREGA_CARNE,27,"[10386, 7, 569]",2025-01-27 00:00:00,SUZANO 1,suzano,jan_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10433,7,349,35,ENTREGA_CARNE,29,"[10433, 7, 349]",2025-01-29 00:00:00,SUZANO 1,suzano,jan_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10319,2,269.99,35,ENTREGA_CARNE,31,"[10319, 2, 269.99]",2025-01-31 00:00:00,SUZANO 1,suzano,jan_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9375,8,881,35,ENTREGA_CARNE,4,"[9375, 8, 881]",2024-07-04 00:00:00,,suzano,jul_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9372,1,900,36,ENTREGA_CARNE,4,"[9372, 1, 900]",2024-07-04 00:00:00,,suzano,jul_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9436,8,999,37,ENTREGA_CARNE,4,"[9436, 8, 999]",2024-07-04 00:00:00,,suzano,jul_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9374,6,290,38,ENTREGA_CARNE,4,"[9374, 6, 290]",2024-07-04 00:00:00,,suzano,jul_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9370,6,650,39,ENTREGA_CARNE,4,"[9370, 6, 650]",2024-07-04 00:00:00,,suzano,jul_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9396,1,400,35,ENTREGA_CARNE,6,"[9396, 1, 400]",2024-07-06 00:00:00,,suzano,jul_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9289,6,549.6,36,ENTREGA_CARNE,6,"[9289, 6, 549.6]",2024-07-06 00:00:00,,suzano,jul_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9425,6,629,37,ENTREGA_CARNE,6,"[9425, 6, 629]",2024-07-06 00:00:00,,suzano,jul_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9393,8,1000,35,ENTREGA_CARNE,10,"[9393, 8, 1000]",2024-07-10 00:00:00,,suzano,jul_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9441,8,2850,36,ENTREGA_CARNE,10,"[9441, 8, 2850]",2024-07-10 00:00:00,,suzano,jul_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9452,6,400,35,ENTREGA_CARNE,11,"[9452, 6, 400]",2024-07-11 00:00:00,,suzano,jul_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9447,7,140,35,ENTREGA_CARNE,17,"[9447, 7, 140]",2024-07-17 00:00:00,,suzano,jul_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9018,5,500,36,ENTREGA_CARNE,17,"[9018, 5, 500]",2024-07-17 00:00:00,,suzano,jul_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9538,2,268,35,ENTREGA_CARNE,25,"[9538, 2, 268]",2024-07-25 00:00:00,,suzano,jul_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9472,5,350,35,ENTREGA_CARNE,27,"[9472, 5, 350]",2024-07-27 00:00:00,,suzano,jul_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9516,6,390,35,ENTREGA_CARNE,29,"[9516, 6, 390]",2024-07-29 00:00:00,,suzano,jul_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11167,3,68,35,ENTREGA_CARNE,2,"[11167, 3, 68]",2025-07-02 00:00:00,suzano 1,suzano,jul_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11245,7,559,36,ENTREGA_CARNE,2,"[11245, 7, 559]",2025-07-02 00:00:00,suzano 1,suzano,jul_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11256,8,795,35,ENTREGA_CARNE,3,"[11256, 8, 795]",2025-07-03 00:00:00,suzano 1,suzano,jul_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11254,8,1211,36,ENTREGA_CARNE,3,"[11254, 8, 1211]",2025-07-03 00:00:00,suzano 1,suzano,jul_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11251,6,690,35,ENTREGA_CARNE,11,"[11251, 6, 690]",2025-07-11 00:00:00,suzano 1,suzano,jul_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11309,8,549,35,ENTREGA_CARNE,14,"[11309, 8, 549]",2025-07-14 00:00:00,suzano 1,suzano,jul_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11287,,240,35,ENTREGA_CARNE,18,"[11287, '', 240]",2025-07-18 00:00:00,suzano 1,suzano,jul_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11373,10,599,35,ENTREGA_CARNE,19,"[11373, 10, 599]",2025-07-19 00:00:00,suzano 1,suzano,jul_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11167,3,68,35,ENTREGA_CARNE,2,"[11167, 3, 68]",2025-07-02 00:00:00,suzano 1,suzano,jul_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11245,7,559,36,ENTREGA_CARNE,2,"[11245, 7, 559]",2025-07-02 00:00:00,suzano 1,suzano,jul_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11256,8,795,35,ENTREGA_CARNE,3,"[11256, 8, 795]",2025-07-03 00:00:00,suzano 1,suzano,jul_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11254,8,1211,36,ENTREGA_CARNE,3,"[11254, 8, 1211]",2025-07-03 00:00:00,suzano 1,suzano,jul_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11251,6,690,35,ENTREGA_CARNE,11,"[11251, 6, 690]",2025-07-11 00:00:00,suzano 1,suzano,jul_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11309,8,549,35,ENTREGA_CARNE,14,"[11309, 8, 549]",2025-07-14 00:00:00,suzano 1,suzano,jul_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11287,,240,35,ENTREGA_CARNE,18,"[11287, '', 240]",2025-07-18 00:00:00,suzano 1,suzano,jul_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11311,6,590,35,ENTREGA_CARNE,21,"[11311, 6, 590]",2025-07-21 00:00:00,suzano 1,suzano,jul_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11396,,179,35,ENTREGA_CARNE,25,"[11396, '', 179]",2025-07-25 00:00:00,suzano 1,suzano,jul_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11407,7,1360,35,ENTREGA_CARNE,31,"[11407, 7, 1360]",2025-07-31 00:00:00,suzano 1,suzano,jul_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8943,9,1800,35,ENTREGA_CARNE,4,"[8943, 9, 1800]",2024-06-04 00:00:00,,suzano,jun_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9012,8,1800,35,ENTREGA_CARNE,6,"[9012, 8, 1800]",2024-06-06 00:00:00,,suzano,jun_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
8814,4,434,36,ENTREGA_CARNE,6,"[8814, 4, 434]",2024-06-06 00:00:00,,suzano,jun_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9092,5,530,35,ENTREGA_CARNE,7,"[9092, 5, 530]",2024-06-07 00:00:00,,suzano,jun_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9258,6,600,35,ENTREGA_CARNE,10,"[9258, 6, 600]",2024-06-10 00:00:00,,suzano,jun_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9330,6,300,35,ENTREGA_CARNE,13,"[9330, 6, 300]",2024-06-13 00:00:00,,suzano,jun_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9262,6,450,35,ENTREGA_CARNE,14,"[9262, 6, 450]",2024-06-14 00:00:00,,suzano,jun_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9308,6,1000,35,ENTREGA_CARNE,20,"[9308, 6, 1000]",2024-06-20 00:00:00,,suzano,jun_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9003,3,350,36,ENTREGA_CARNE,20,"[9003, 3, 350]",2024-06-20 00:00:00,,suzano,jun_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9307,6,700,37,ENTREGA_CARNE,20,"[9307, 6, 700]",2024-06-20 00:00:00,,suzano,jun_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9342,6,350,35,ENTREGA_CARNE,22,"[9342, 6, 350]",2024-06-22 00:00:00,,suzano,jun_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9242,4,784,35,ENTREGA_CARNE,25,"[9242, 4, 784]",2024-06-25 00:00:00,,suzano,jun_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
9305,6,420,36,ENTREGA_CARNE,25,"[9305, 6, 420]",2024-06-25 00:00:00,,suzano,jun_24.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11101,4,230,35,ENTREGA_CARNE,3,"[11101, 4, 230]",2025-06-03 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11047,1,295,35,ENTREGA_CARNE,6,"[11047, 1, 295]",2025-06-06 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11119,7,595,35,ENTREGA_CARNE,7,"[11119, 7, 595]",2025-06-07 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11040,8,689,35,ENTREGA_CARNE,10,"[11040, 8, 689]",2025-06-10 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11003,7,710,35,ENTREGA_CARNE,12,"[11003, 7, 710]",2025-06-12 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11181,8,599,35,ENTREGA_CARNE,16,"[11181, 8, 599]",2025-06-16 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11221,1,60,35,ENTREGA_CARNE,17,"[11221, 1, 60]",2025-06-17 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11199,2,149,35,ENTREGA_CARNE,18,"[11199, 2, 149]",2025-06-18 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11141,7,1610,36,ENTREGA_CARNE,18,"[11141, 7, 1610]",2025-06-18 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11151,8,750,35,ENTREGA_CARNE,20,"[11151, 8, 750]",2025-06-20 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11207,8,1849,35,ENTREGA_CARNE,21,"[11207, 8, 1849]",2025-06-21 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
10985,7,1249,35,ENTREGA_CARNE,23,"[10985, 7, 1249]",2025-06-23 00:00:00,suzano 1,suzano,jun_25-NOTE-JR.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11101,4,230,35,ENTREGA_CARNE,3,"[11101, 4, 230]",2025-06-03 00:00:00,suzano 1,suzano,jun_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11047,1,295,35,ENTREGA_CARNE,6,"[11047, 1, 295]",2025-06-06 00:00:00,suzano 1,suzano,jun_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11119,7,595,35,ENTREGA_CARNE,7,"[11119, 7, 595]",2025-06-07 00:00:00,suzano 1,suzano,jun_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
11040,8,689,35,ENTREGA_CARNE,10,"[11040, 8, 689]",2025-06-10 00:00:00,suzano 1,suzano,jun_25.xlsx,,,,,2025-10-30 13:42:14.580893,entrega_carne_suzano_com_uuids_enriquecido_completo,52f92716-d2ba-441a-ac3c-94bdfabd9722,SUZANO
