os,parcelas,valor_total,linha_origem,tabela_tipo,aba_origem,valores_brutos,data_movimento,loja_celula,loja_arquivo,arquivo_origem
9104,7,400,35,ENTREGA_CARNE,17,"[9104, 7, 400]",2024-05-17 00:00:00,,suzano,mai_24.xlsx
9118,8,950,35,ENTREGA_CARNE,18,"[9118, 8, 950]",2024-05-18 00:00:00,,suzano,mai_24.xlsx
9091,6,700,36,ENTREGA_CARNE,18,"[9091, 6, 700]",2024-05-18 00:00:00,,suzano,mai_24.xlsx
9189,7,100,35,ENTREGA_CARNE,27,"[9189, 7, 100]",2024-05-27 00:00:00,,suzano,mai_24.xlsx
9203,1,199,36,ENTREGA_CARNE,27,"[9203, 1, 199]",2024-05-27 00:00:00,,suzano,mai_24.xlsx
9208,5,380,37,ENTREGA_CARNE,27,"[9208, 5, 380]",2024-05-27 00:00:00,,suzano,mai_24.xlsx
9156,4,399,35,ENTREGA_CARNE,29,"[9156, 4, 399]",2024-05-29 00:00:00,,suzano,mai_24.xlsx
9166,8,712,36,ENTREGA_CARNE,29,"[9166, 8, 712]",2024-05-29 00:00:00,,suzano,mai_24.xlsx
9222,3,450,36,ENTREGA_CARNE,31,"[9222, 3, 450]",2024-05-31 00:00:00,,suzano,mai_24.xlsx
10417,6,590,35,ENTREGA_CARNE,08,"[10417, 6, 590]",2025-05-08 00:00:00,suzano 1,suzano,mai_25.xlsx
10921,7,532,35,ENTREGA_CARNE,09,"[10921, 7, 532]",2025-05-09 00:00:00,suzano 1,suzano,mai_25.xlsx
10942,6,300,36,ENTREGA_CARNE,09,"[10942, 6, 300]",2025-05-09 00:00:00,suzano 1,suzano,mai_25.xlsx
OS,Parcelas,Valor Total,35,ENTREGA_CARNE,10,"['OS', 'Parcelas', 'Valor Total']",2025-05-10 00:00:00,suzano 1,suzano,mai_25.xlsx
10902,7,600,36,ENTREGA_CARNE,10,"[10902, 7, 600]",2025-05-10 00:00:00,suzano 1,suzano,mai_25.xlsx
10958,6,370,35,ENTREGA_CARNE,13,"[10958, 6, 370]",2025-05-13 00:00:00,suzano 1,suzano,mai_25.xlsx
10891,7,805,35,ENTREGA_CARNE,14,"[10891, 7, 805]",2025-05-14 00:00:00,suzano 1,suzano,mai_25.xlsx
10922,10,509,35,ENTREGA_CARNE,16,"[10922, 10, 509]",2025-05-16 00:00:00,suzano 1,suzano,mai_25.xlsx
11024,4,159,36,ENTREGA_CARNE,16,"[11024, 4, 159]",2025-05-16 00:00:00,suzano 1,suzano,mai_25.xlsx
11032,7,700,35,ENTREGA_CARNE,17,"[11032, 7, 700]",2025-05-17 00:00:00,suzano 1,suzano,mai_25.xlsx
10562,5,439,35,ENTREGA_CARNE,20,"[10562, 5, 439]",2025-05-20 00:00:00,suzano 1,suzano,mai_25.xlsx
11043,8,770,35,ENTREGA_CARNE,22,"[11043, 8, 770]",2025-05-22 00:00:00,suzano 1,suzano,mai_25.xlsx
10915,7,979.3,35,ENTREGA_CARNE,23,"[10915, 7, 979.3]",2025-05-23 00:00:00,suzano 1,suzano,mai_25.xlsx
10941,6,300,36,ENTREGA_CARNE,23,"[10941, 6, 300]",2025-05-23 00:00:00,suzano 1,suzano,mai_25.xlsx
10955,5,746.9,37,ENTREGA_CARNE,23,"[10955, 5, 746.9]",2025-05-23 00:00:00,suzano 1,suzano,mai_25.xlsx
10966,7,890,35,ENTREGA_CARNE,26,"[10966, 7, 890]",2025-05-26 00:00:00,suzano 1,suzano,mai_25.xlsx
11004,3,359.9,35,ENTREGA_CARNE,29,"[11004, 3, 359.9]",2025-05-29 00:00:00,suzano 1,suzano,mai_25.xlsx
11003,7,720,36,ENTREGA_CARNE,29,"[11003, 7, 720]",2025-05-29 00:00:00,suzano 1,suzano,mai_25.xlsx
8762,6,600,35,ENTREGA_CARNE,02,"[8762, 6, 600]",2024-03-02 00:00:00,,suzano,mar_24.xlsx
8756,7,480,35,ENTREGA_CARNE,08,"[8756, 7, 480]",2024-03-08 00:00:00,,suzano,mar_24.xlsx
8781,6,599,35,ENTREGA_CARNE,09,"[8781, 6, 599]",2024-03-09 00:00:00,,suzano,mar_24.xlsx
8875,6,650,35,ENTREGA_CARNE,19,"[8875, 6, 650]",2024-03-19 00:00:00,,suzano,mar_24.xlsx
8765,6,600,36,ENTREGA_CARNE,19,"[8765, 6, 600]",2024-03-19 00:00:00,,suzano,mar_24.xlsx
8817,8,1400,37,ENTREGA_CARNE,19,"[8817, 8, 1400]",2024-03-19 00:00:00,,suzano,mar_24.xlsx
8851,7,689.99,35,ENTREGA_CARNE,21,"[8851, 7, 689.99]",2024-03-21 00:00:00,,suzano,mar_24.xlsx
8754,8,1900,35,ENTREGA_CARNE,22,"[8754, 8, 1900]",2024-03-22 00:00:00,,suzano,mar_24.xlsx
8337,4,400,35,ENTREGA_CARNE,23,"[8337, 4, 400]",2024-03-23 00:00:00,,suzano,mar_24.xlsx
10553,,580,35,ENTREGA_CARNE,03,"[10553, '', 580]",2025-03-03 00:00:00,,suzano,mar_25.xlsx
10334,5,69.99,35,ENTREGA_CARNE,11,"[10334, 5, 69.99]",2025-03-11 00:00:00,,suzano,mar_25.xlsx
10651,7,1085,35,ENTREGA_CARNE,18,"[10651, 7, 1085]",2025-03-18 00:00:00,,suzano,mar_25.xlsx
10659,4,400,36,ENTREGA_CARNE,18,"[10659, 4, 400]",2025-03-18 00:00:00,,suzano,mar_25.xlsx
10664,6,1100,35,ENTREGA_CARNE,22,"[10664, 6, 1100]",2025-03-22 00:00:00,,suzano,mar_25.xlsx
9956,6,270,35,ENTREGA_CARNE,02,"[9956, 6, 270]",2024-11-02 00:00:00,,suzano,nov_24.xlsx
9948,6,552,35,ENTREGA_CARNE,06,"[9948, 6, 552]",2024-11-06 00:00:00,,suzano,nov_24.xlsx
9681,8,482,36,ENTREGA_CARNE,06,"[9681, 8, 482]",2024-11-06 00:00:00,,suzano,nov_24.xlsx
9936,8,558,37,ENTREGA_CARNE,06,"[9936, 8, 558]",2024-11-06 00:00:00,,suzano,nov_24.xlsx
9960,8,800,35,ENTREGA_CARNE,08,"[9960, 8, 800]",2024-11-08 00:00:00,,suzano,nov_24.xlsx
9973,6,620,35,ENTREGA_CARNE,09,"[9973, 6, 620]",2024-11-09 00:00:00,,suzano,nov_24.xlsx
10021,1,494,35,ENTREGA_CARNE,19,"[10021, 1, 494]",2024-11-19 00:00:00,,suzano,nov_24.xlsx
9980,7,700,35,ENTREGA_CARNE,21,"[9980, 7, 700]",2024-11-21 00:00:00,,suzano,nov_24.xlsx
9981,7,1050,36,ENTREGA_CARNE,21,"[9981, 7, 1050]",2024-11-21 00:00:00,,suzano,nov_24.xlsx
9933,7,601,35,ENTREGA_CARNE,29,"[9933, 7, 601]",2024-11-29 00:00:00,,suzano,nov_24.xlsx
9757,6,1080,35,ENTREGA_CARNE,02,"[9757, 6, 1080]",2024-10-02 00:00:00,,suzano,out_24.xlsx
9845,8,580,35,ENTREGA_CARNE,10,"[9845, 8, 580]",2024-10-10 00:00:00,,suzano,out_24.xlsx
9836,8,1200,35,ENTREGA_CARNE,12,"[9836, 8, 1200]",2024-10-12 00:00:00,,suzano,out_24.xlsx
9860,5,550,35,ENTREGA_CARNE,16,"[9860, 5, 550]",2024-10-16 00:00:00,,suzano,out_24.xlsx
9916,6,906,35,ENTREGA_CARNE,17,"[9916, 6, 906]",2024-10-17 00:00:00,,suzano,out_24.xlsx
9887,5,500,35,ENTREGA_CARNE,19,"[9887, 5, 500]",2024-10-19 00:00:00,,suzano,out_24.xlsx
9839,2,200,35,ENTREGA_CARNE,22,"[9839, 2, 200]",2024-10-22 00:00:00,,suzano,out_24.xlsx
9755,3,456,35,ENTREGA_CARNE,24,"[9755, 3, 456]",2024-10-24 00:00:00,,suzano,out_24.xlsx
9894,7,830,35,ENTREGA_CARNE,25,"[9894, 7, 830]",2024-10-25 00:00:00,,suzano,out_24.xlsx
9886,8,659,35,ENTREGA_CARNE,26,"[9886, 8, 659]",2024-10-26 00:00:00,,suzano,out_24.xlsx
9891,10,1400,36,ENTREGA_CARNE,26,"[9891, 10, 1400]",2024-10-26 00:00:00,,suzano,out_24.xlsx
9272,3,1500,37,ENTREGA_CARNE,26,"[9272, 3, 1500]",2024-10-26 00:00:00,,suzano,out_24.xlsx
9850,4,1100,35,ENTREGA_CARNE,28,"[9850, 4, 1100]",2024-10-28 00:00:00,,suzano,out_24.xlsx
9683,6,270,35,ENTREGA_CARNE,31,"[9683, 6, 270]",2024-10-31 00:00:00,,suzano,out_24.xlsx
11940,4,98,35,ENTREGA_CARNE,02,"[11940, 4, 98]",2025-10-02 00:00:00,suzano 1,suzano,out_25.xlsx
11844,4,319,35,ENTREGA_CARNE,03,"[11844, 4, 319]",2025-10-03 00:00:00,suzano 1,suzano,out_25.xlsx
11948,2,70,36,ENTREGA_CARNE,03,"[11948, 2, 70]",2025-10-03 00:00:00,suzano 1,suzano,out_25.xlsx
11911,4,540,35,ENTREGA_CARNE,13,"[11911, 4, 540]",2025-10-13 00:00:00,suzano 1,suzano,out_25.xlsx
11898,3,480,35,ENTREGA_CARNE,15,"[11898, 3, 480]",2025-10-15 00:00:00,suzano 1,suzano,out_25.xlsx
11875,7,840,35,ENTREGA_CARNE,16,"[11875, 7, 840]",2025-10-16 00:00:00,suzano 1,suzano,out_25.xlsx
11983,9,948.96,35,ENTREGA_CARNE,17,"[11983, 9, 948.96]",2025-10-17 00:00:00,suzano 1,suzano,out_25.xlsx
12019,4,140,36,ENTREGA_CARNE,17,"[12019, 4, 140]",2025-10-17 00:00:00,suzano 1,suzano,out_25.xlsx
11992,6,94,35,ENTREGA_CARNE,21,"[11992, 6, 94]",2025-10-21 00:00:00,suzano 1,suzano,out_25.xlsx
12047,,,36,ENTREGA_CARNE,21,"[12047, '', '']",2025-10-21 00:00:00,suzano 1,suzano,out_25.xlsx
12040,8,420,35,ENTREGA_CARNE,24,"[12040, 8, 420]",2025-10-24 00:00:00,suzano 1,suzano,out_25.xlsx
12071,1,349,35,ENTREGA_CARNE,25,"[12071, 1, 349]",2025-10-25 00:00:00,suzano 1,suzano,out_25.xlsx
9699,6,480,35,ENTREGA_CARNE,03,"[9699, 6, 480]",2024-09-03 00:00:00,,suzano,set_24.xlsx
9615,6,470,35,ENTREGA_CARNE,05,"[9615, 6, 470]",2024-09-05 00:00:00,,suzano,set_24.xlsx
9723,6,550,36,ENTREGA_CARNE,05,"[9723, 6, 550]",2024-09-05 00:00:00,,suzano,set_24.xlsx
9686,8,1800,35,ENTREGA_CARNE,06,"[9686, 8, 1800]",2024-09-06 00:00:00,,suzano,set_24.xlsx
9625,6,810,36,ENTREGA_CARNE,06,"[9625, 6, 810]",2024-09-06 00:00:00,,suzano,set_24.xlsx
9704,7,500,37,ENTREGA_CARNE,06,"[9704, 7, 500]",2024-09-06 00:00:00,,suzano,set_24.xlsx
9716,6,720,35,ENTREGA_CARNE,09,"[9716, 6, 720]",2024-09-09 00:00:00,,suzano,set_24.xlsx
9711,8,800,35,ENTREGA_CARNE,10,"[9711, 8, 800]",2024-09-10 00:00:00,,suzano,set_24.xlsx
9728,8,1300,35,ENTREGA_CARNE,12,"[9728, 8, 1300]",2024-09-12 00:00:00,,suzano,set_24.xlsx
9746,8,490,35,ENTREGA_CARNE,13,"[9746, 8, 490]",2024-09-13 00:00:00,,suzano,set_24.xlsx
9725,6,999,35,ENTREGA_CARNE,18,"[9725, 6, 999]",2024-09-18 00:00:00,,suzano,set_24.xlsx
9811,3,33,35,ENTREGA_CARNE,21,"[9811, 3, 33]",2024-09-21 00:00:00,,suzano,set_24.xlsx
9750,10,1895,36,ENTREGA_CARNE,21,"[9750, 10, 1895]",2024-09-21 00:00:00,,suzano,set_24.xlsx
9784,3,350,35,ENTREGA_CARNE,25,"[9784, 3, 350]",2024-09-25 00:00:00,,suzano,set_24.xlsx
9814,1,100,36,ENTREGA_CARNE,25,"[9814, 1, 100]",2024-09-25 00:00:00,,suzano,set_24.xlsx
9814,6,552,37,ENTREGA_CARNE,25,"[9814, 6, 552]",2024-09-25 00:00:00,,suzano,set_24.xlsx
9864,6,1000,35,ENTREGA_CARNE,30,"[9864, 6, 1000]",2024-09-30 00:00:00,,suzano,set_24.xlsx
11615,6,625,35,ENTREGA_CARNE,05,"[11615, 6, 625]",2025-09-05 00:00:00,suzano 1,suzano,set_25.xlsx
11606,,ANEXA 11615,36,ENTREGA_CARNE,05,"[11606, '', 'ANEXA 11615']",2025-09-05 00:00:00,suzano 1,suzano,set_25.xlsx
11475,3,240,35,ENTREGA_CARNE,10,"[11475, 3, 240]",2025-09-10 00:00:00,suzano 1,suzano,set_25.xlsx
11705,6,790,35,ENTREGA_CARNE,12,"[11705, 6, 790]",2025-09-12 00:00:00,suzano 1,suzano,set_25.xlsx
11711,6,640,35,ENTREGA_CARNE,17,"[11711, 6, 640]",2025-09-17 00:00:00,suzano 1,suzano,set_25.xlsx
11712,8,1050,36,ENTREGA_CARNE,17,"[11712, 8, 1050]",2025-09-17 00:00:00,suzano 1,suzano,set_25.xlsx
11734,10,1310,37,ENTREGA_CARNE,17,"[11734, 10, 1310]",2025-09-17 00:00:00,suzano 1,suzano,set_25.xlsx
11584,6,300,35,ENTREGA_CARNE,18,"[11584, 6, 300]",2025-09-18 00:00:00,suzano 1,suzano,set_25.xlsx
11750,6,750,36,ENTREGA_CARNE,18,"[11750, 6, 750]",2025-09-18 00:00:00,suzano 1,suzano,set_25.xlsx
11791,6,310,35,ENTREGA_CARNE,19,"[11791, 6, 310]",2025-09-19 00:00:00,suzano 1,suzano,set_25.xlsx
11494,9,1539,35,ENTREGA_CARNE,22,"[11494, 9, 1539]",2025-09-22 00:00:00,suzano 1,suzano,set_25.xlsx
11818,5,390,35,ENTREGA_CARNE,23,"[11818, 5, 390]",2025-09-23 00:00:00,suzano 1,suzano,set_25.xlsx
11871,4,450,35,ENTREGA_CARNE,24,"[11871, 4, 450]",2025-09-24 00:00:00,suzano 1,suzano,set_25.xlsx
11852,3,799,36,ENTREGA_CARNE,24,"[11852, 3, 799]",2025-09-24 00:00:00,suzano 1,suzano,set_25.xlsx
11797,4,1021,35,ENTREGA_CARNE,26,"[11797, 4, 1021]",2025-09-26 00:00:00,suzano 1,suzano,set_25.xlsx
11800,7,459,36,ENTREGA_CARNE,26,"[11800, 7, 459]",2025-09-26 00:00:00,suzano 1,suzano,set_25.xlsx
